time,open,high,low,close
2025-02-15 00:00:00+00:00,2725.70361328125,2726.146240234375,2724.33837890625,2726.146240234375
2025-02-15 00:05:00+00:00,2725.84521484375,2725.84521484375,2724.603515625,2724.640869140625
2025-02-15 00:10:00+00:00,2723.447509765625,2724.41015625,2723.447509765625,2723.8017578125
2025-02-15 00:15:00+00:00,2724.093505859375,2724.749267578125,2723.660400390625,2723.660400390625
2025-02-15 00:20:00+00:00,2721.693603515625,2721.693603515625,2717.990966796875,2717.990966796875
2025-02-15 00:25:00+00:00,2717.9072265625,2717.9072265625,2715.15625,2715.15625
2025-02-15 00:30:00+00:00,2713.64111328125,2713.64111328125,2708.58935546875,2708.58935546875
2025-02-15 00:35:00+00:00,2709.88671875,2711.28564453125,2707.360107421875,2711.28564453125
2025-02-15 00:40:00+00:00,2713.73291015625,2713.73291015625,2712.029052734375,2712.029052734375
2025-02-15 00:45:00+00:00,2713.322021484375,2715.231689453125,2713.322021484375,2714.810791015625
2025-02-15 00:50:00+00:00,2715.7451171875,2717.896728515625,2715.7451171875,2716.51123046875
2025-02-15 00:55:00+00:00,2715.50927734375,2716.689453125,2715.50927734375,2715.65380859375
2025-02-15 01:00:00+00:00,2716.37939453125,2719.98486328125,2716.37939453125,2719.98486328125
2025-02-15 01:05:00+00:00,2720.095703125,2721.099609375,2720.0751953125,2721.099609375
2025-02-15 01:10:00+00:00,2721.8466796875,2721.95263671875,2721.173828125,2721.173828125
2025-02-15 01:15:00+00:00,2720.75830078125,2721.666259765625,2716.45654296875,2716.45654296875
2025-02-15 01:20:00+00:00,2716.387939453125,2720.36474609375,2716.0263671875,2720.36474609375
2025-02-15 01:25:00+00:00,2720.130126953125,2720.130126953125,2718.3251953125,2718.3251953125
2025-02-15 01:30:00+00:00,2719.18603515625,2720.60986328125,2719.18603515625,2720.60986328125
2025-02-15 01:35:00+00:00,2720.486328125,2726.625244140625,2720.486328125,2724.845703125
2025-02-15 01:40:00+00:00,2722.590576171875,2722.590576171875,2720.35107421875,2720.748291015625
2025-02-15 01:45:00+00:00,2720.780029296875,2722.0009765625,2720.780029296875,2722.0009765625
2025-02-15 01:50:00+00:00,2723.274169921875,2728.7919921875,2723.274169921875,2728.12841796875
2025-02-15 01:55:00+00:00,2729.84375,2729.84375,2727.53076171875,2727.73486328125
2025-02-15 02:00:00+00:00,2728.414794921875,2729.748046875,2728.104736328125,2729.69287109375
2025-02-15 02:05:00+00:00,2731.2509765625,2731.63232421875,2729.212158203125,2731.63232421875
2025-02-15 02:10:00+00:00,2730.95751953125,2731.21142578125,2729.66552734375,2729.66552734375
2025-02-15 02:15:00+00:00,2729.93212890625,2729.93212890625,2728.155029296875,2728.3232421875
2025-02-15 02:20:00+00:00,2725.895263671875,2726.347412109375,2724.67041015625,2724.67041015625
2025-02-15 02:25:00+00:00,2724.22021484375,2724.911865234375,2723.7314453125,2724.488525390625
2025-02-15 02:30:00+00:00,2723.142578125,2723.600830078125,2722.897216796875,2723.2626953125
2025-02-15 02:35:00+00:00,2722.903076171875,2723.393310546875,2722.261474609375,2723.393310546875
2025-02-15 02:40:00+00:00,2723.760498046875,2725.24560546875,2723.760498046875,2725.24560546875
2025-02-15 02:45:00+00:00,2727.63916015625,2727.9609375,2727.093505859375,2727.647216796875
2025-02-15 02:50:00+00:00,2729.120849609375,2731.070556640625,2729.120849609375,2730.5234375
2025-02-15 02:55:00+00:00,2729.988525390625,2731.87841796875,2729.371826171875,2731.87841796875
2025-02-15 03:00:00+00:00,2731.396240234375,2733.79541015625,2731.396240234375,2733.79541015625
2025-02-15 03:05:00+00:00,2733.1767578125,2737.28125,2733.1767578125,2737.28125
2025-02-15 03:10:00+00:00,2738.010986328125,2738.010986328125,2734.966552734375,2734.966552734375
2025-02-15 03:15:00+00:00,2735.437255859375,2735.437255859375,2733.406494140625,2733.406494140625
2025-02-15 03:20:00+00:00,2733.37890625,2733.729248046875,2733.178955078125,2733.565673828125
2025-02-15 03:25:00+00:00,2733.399658203125,2733.40478515625,2732.05224609375,2732.05224609375
2025-02-15 03:30:00+00:00,2731.93408203125,2731.93408203125,2728.17138671875,2728.17138671875
2025-02-15 03:35:00+00:00,2728.1640625,2728.1640625,2725.918212890625,2726.0771484375
2025-02-15 03:40:00+00:00,2726.212158203125,2728.466796875,2726.212158203125,2728.466796875
2025-02-15 03:45:00+00:00,2727.282470703125,2727.478515625,2726.575927734375,2727.478515625
2025-02-15 03:50:00+00:00,2727.9765625,2728.64697265625,2726.733642578125,2726.733642578125
2025-02-15 03:55:00+00:00,2726.674560546875,2726.806884765625,2725.384765625,2725.384765625
2025-02-15 04:00:00+00:00,2725.512451171875,2725.512451171875,2724.845458984375,2724.849365234375
2025-02-15 04:05:00+00:00,2725.20263671875,2725.940673828125,2724.648681640625,2724.648681640625
2025-02-15 04:10:00+00:00,2725.170166015625,2730.67822265625,2725.170166015625,2730.67822265625
2025-02-15 04:15:00+00:00,2729.850830078125,2731.002685546875,2729.850830078125,2731.002685546875
2025-02-15 04:20:00+00:00,2732.08056640625,2732.7216796875,2731.99658203125,2731.99658203125
2025-02-15 04:25:00+00:00,2731.96728515625,2732.0634765625,2731.5341796875,2731.54296875
2025-02-15 04:30:00+00:00,2731.290283203125,2731.290283203125,2729.061279296875,2729.061279296875
2025-02-15 04:35:00+00:00,2727.53857421875,2727.53857421875,2724.138671875,2724.138671875
2025-02-15 04:40:00+00:00,2723.24951171875,2723.24951171875,2720.201416015625,2720.201416015625
2025-02-15 04:45:00+00:00,2720.82666015625,2721.61767578125,2720.295166015625,2720.295166015625
2025-02-15 04:50:00+00:00,2720.49072265625,2721.5458984375,2720.49072265625,2721.23291015625
2025-02-15 04:55:00+00:00,2721.870849609375,2721.870849609375,2720.523193359375,2720.523193359375
2025-02-15 05:00:00+00:00,2720.809326171875,2720.809326171875,2719.146240234375,2720.33740234375
2025-02-15 05:05:00+00:00,2721.2333984375,2723.387939453125,2721.2333984375,2723.387939453125
2025-02-15 05:10:00+00:00,2723.3701171875,2723.3701171875,2722.988037109375,2722.988037109375
2025-02-15 05:15:00+00:00,2721.78466796875,2721.78466796875,2720.322509765625,2721.1513671875
2025-02-15 05:20:00+00:00,2720.659912109375,2720.773193359375,2720.533447265625,2720.773193359375
2025-02-15 05:25:00+00:00,2721.146728515625,2721.146728515625,2720.998046875,2721.116943359375
2025-02-15 05:30:00+00:00,2721.323974609375,2721.552734375,2721.12548828125,2721.12548828125
2025-02-15 05:35:00+00:00,2720.904052734375,2721.33056640625,2720.573486328125,2720.573486328125
2025-02-15 05:40:00+00:00,2721.033447265625,2724.118896484375,2721.033447265625,2724.118896484375
2025-02-15 05:45:00+00:00,2723.404296875,2723.404296875,2722.13818359375,2722.13818359375
2025-02-15 05:50:00+00:00,2721.91259765625,2721.91259765625,2720.4912109375,2721.27197265625
2025-02-15 05:55:00+00:00,2721.647705078125,2722.05615234375,2721.647705078125,2722.05615234375
2025-02-15 06:00:00+00:00,2722.48046875,2722.48046875,2720.7490234375,2720.7490234375
2025-02-15 06:05:00+00:00,2720.723876953125,2720.723876953125,2718.325927734375,2718.325927734375
2025-02-15 06:10:00+00:00,2717.2529296875,2718.3564453125,2717.2529296875,2718.3564453125
2025-02-15 06:15:00+00:00,2718.062744140625,2720.12939453125,2718.0458984375,2720.12939453125
