time,open,high,low,close
2025-02-15 00:00:00+00:00,0.27192243933677673,0.27192243933677673,0.27183783054351807,0.27184033393859863
2025-02-15 00:05:00+00:00,0.2718917727470398,0.271932452917099,0.2718917727470398,0.271932452917099
2025-02-15 00:10:00+00:00,0.2718585133552551,0.27203911542892456,0.2718585133552551,0.27203911542892456
2025-02-15 00:15:00+00:00,0.2720142602920532,0.2723912298679352,0.2720142602920532,0.2723912298679352
2025-02-15 00:20:00+00:00,0.27235686779022217,0.27235686779022217,0.2719288766384125,0.2719288766384125
2025-02-15 00:25:00+00:00,0.27172499895095825,0.27172499895095825,0.27138081192970276,0.2714124023914337
2025-02-15 00:30:00+00:00,0.27134594321250916,0.27134594321250916,0.2709066867828369,0.2709066867828369
2025-02-15 00:35:00+00:00,0.2708578407764435,0.2708578407764435,0.2704290449619293,0.27047374844551086
2025-02-15 00:40:00+00:00,0.27094775438308716,0.2712215185165405,0.27094775438308716,0.2711843252182007
2025-02-15 00:45:00+00:00,0.27122387290000916,0.2714470326900482,0.27122387290000916,0.2712717354297638
2025-02-15 00:50:00+00:00,0.27128714323043823,0.27172979712486267,0.27128714323043823,0.27172979712486267
2025-02-15 00:55:00+00:00,0.2720228433609009,0.27214327454566956,0.2720228433609009,0.27214327454566956
2025-02-15 01:00:00+00:00,0.2721623182296753,0.2728363275527954,0.2721623182296753,0.2728363275527954
2025-02-15 01:05:00+00:00,0.2728445529937744,0.2730998992919922,0.27283892035484314,0.2730998992919922
2025-02-15 01:10:00+00:00,0.2736215889453888,0.2736338675022125,0.2736012935638428,0.2736338675022125
2025-02-15 01:15:00+00:00,0.2736462652683258,0.27366992831230164,0.27354785799980164,0.27354785799980164
2025-02-15 01:20:00+00:00,0.27351224422454834,0.27417412400245667,0.27351224422454834,0.27417412400245667
2025-02-15 01:25:00+00:00,0.274905264377594,0.274905264377594,0.2738216519355774,0.2738216519355774
2025-02-15 01:30:00+00:00,0.27386710047721863,0.27424606680870056,0.27386710047721863,0.27424606680870056
2025-02-15 01:35:00+00:00,0.2745031714439392,0.27600494027137756,0.2745031714439392,0.27600494027137756
2025-02-15 01:40:00+00:00,0.27793002128601074,0.27793002128601074,0.27659842371940613,0.27659842371940613
2025-02-15 01:45:00+00:00,0.2766139507293701,0.2767241895198822,0.2765260338783264,0.2767024636268616
2025-02-15 01:50:00+00:00,0.2766825258731842,0.2766825258731842,0.27656450867652893,0.27656450867652893
2025-02-15 01:55:00+00:00,0.27637097239494324,0.27673548460006714,0.27637097239494324,0.27673548460006714
2025-02-15 02:00:00+00:00,0.2766599655151367,0.27683359384536743,0.2766478359699249,0.2766478359699249
2025-02-15 02:05:00+00:00,0.27668967843055725,0.2768242061138153,0.2766883075237274,0.2768242061138153
2025-02-15 02:10:00+00:00,0.27717354893684387,0.27752140164375305,0.27717354893684387,0.27752140164375305
2025-02-15 02:15:00+00:00,0.2776462733745575,0.27800846099853516,0.2775666117668152,0.2775666117668152
2025-02-15 02:20:00+00:00,0.277445912361145,0.277445912361145,0.27696216106414795,0.27696216106414795
2025-02-15 02:25:00+00:00,0.2766481339931488,0.2766481339931488,0.2764706015586853,0.27651074528694153
2025-02-15 02:30:00+00:00,0.27647197246551514,0.2769388258457184,0.27647197246551514,0.2769388258457184
2025-02-15 02:35:00+00:00,0.2770378589630127,0.27715468406677246,0.2770378589630127,0.27709466218948364
2025-02-15 02:40:00+00:00,0.2775903344154358,0.27846530079841614,0.2775903344154358,0.27846530079841614
2025-02-15 02:45:00+00:00,0.27869343757629395,0.28019437193870544,0.27869343757629395,0.279704213142395
2025-02-15 02:50:00+00:00,0.28016412258148193,0.28131693601608276,0.28016412258148193,0.2812568247318268
2025-02-15 02:55:00+00:00,0.2813951075077057,0.28233960270881653,0.2813551127910614,0.28233960270881653
2025-02-15 03:00:00+00:00,0.28256797790527344,0.28256797790527344,0.2825228273868561,0.28254473209381104
2025-02-15 03:05:00+00:00,0.28244391083717346,0.28244391083717346,0.28165432810783386,0.28173351287841797
2025-02-15 03:10:00+00:00,0.2818388044834137,0.28204602003097534,0.2818388044834137,0.28204602003097534
2025-02-15 03:15:00+00:00,0.2818058133125305,0.2818058133125305,0.280977725982666,0.280977725982666
2025-02-15 03:20:00+00:00,0.280977725982666,0.28158676624298096,0.280977725982666,0.2815020680427551
2025-02-15 03:25:00+00:00,0.2811877727508545,0.2811877727508545,0.28081876039505005,0.28081876039505005
2025-02-15 03:30:00+00:00,0.2808075249195099,0.2808075249195099,0.2800214886665344,0.2800214886665344
2025-02-15 03:35:00+00:00,0.28006887435913086,0.28006887435913086,0.2793426811695099,0.2793695032596588
