time,open,high,low,close
2025-02-15 00:00:00+00:00,199.83645629882812,199.83645629882812,198.92050170898438,198.92050170898438
2025-02-15 00:05:00+00:00,198.79530334472656,198.79530334472656,198.2921142578125,198.2921142578125
2025-02-15 00:10:00+00:00,198.04734802246094,198.2286376953125,198.04734802246094,198.2286376953125
2025-02-15 00:15:00+00:00,198.16677856445312,198.16915893554688,198.08615112304688,198.16915893554688
2025-02-15 00:20:00+00:00,198.1377410888672,198.1377410888672,197.84524536132812,197.9003143310547
2025-02-15 00:25:00+00:00,197.85926818847656,197.85926818847656,197.5907440185547,197.65281677246094
2025-02-15 00:30:00+00:00,197.52279663085938,197.52279663085938,197.1179962158203,197.1179962158203
2025-02-15 00:35:00+00:00,197.1185760498047,197.13438415527344,196.98342895507812,197.13438415527344
2025-02-15 00:40:00+00:00,197.43310546875,197.56236267089844,197.42469787597656,197.55792236328125
2025-02-15 00:45:00+00:00,197.57330322265625,197.7322235107422,197.57330322265625,197.69508361816406
2025-02-15 00:50:00+00:00,197.6770782470703,197.814453125,197.6770782470703,197.7904052734375
2025-02-15 00:55:00+00:00,197.88223266601562,198.0765380859375,197.88223266601562,198.0765380859375
2025-02-15 01:00:00+00:00,198.0853271484375,198.34280395507812,198.0669403076172,198.34280395507812
2025-02-15 01:05:00+00:00,198.33311462402344,198.33311462402344,198.18048095703125,198.22218322753906
2025-02-15 01:10:00+00:00,198.48440551757812,198.48440551757812,198.45709228515625,198.46780395507812
2025-02-15 01:15:00+00:00,198.49436950683594,198.49436950683594,198.419921875,198.419921875
2025-02-15 01:20:00+00:00,198.24122619628906,198.28970336914062,198.2410125732422,198.28970336914062
2025-02-15 01:25:00+00:00,198.44168090820312,198.45066833496094,198.29371643066406,198.29371643066406
2025-02-15 01:30:00+00:00,198.2852783203125,198.3411102294922,198.2852783203125,198.3411102294922
2025-02-15 01:35:00+00:00,198.3889923095703,198.6942596435547,198.3889923095703,198.68775939941406
2025-02-15 01:40:00+00:00,198.839111328125,198.839111328125,198.66990661621094,198.66990661621094
2025-02-15 01:45:00+00:00,198.65719604492188,198.80148315429688,198.65513610839844,198.80148315429688
2025-02-15 01:50:00+00:00,198.8543701171875,198.99827575683594,198.8543701171875,198.98983764648438
2025-02-15 01:55:00+00:00,199.0359344482422,199.3577880859375,199.03306579589844,199.3577880859375
2025-02-15 02:00:00+00:00,199.6056671142578,199.8083038330078,199.6056671142578,199.8083038330078
2025-02-15 02:05:00+00:00,199.81503295898438,199.81503295898438,199.7292938232422,199.766845703125
2025-02-15 02:10:00+00:00,200.00125122070312,200.0254364013672,199.95559692382812,200.0254364013672
2025-02-15 02:15:00+00:00,199.89450073242188,199.89450073242188,199.7181854248047,199.7181854248047
2025-02-15 02:20:00+00:00,199.58963012695312,199.58963012695312,199.23074340820312,199.23074340820312
2025-02-15 02:25:00+00:00,198.9507293701172,198.9644775390625,198.63119506835938,198.63119506835938
2025-02-15 02:30:00+00:00,198.62405395507812,198.65762329101562,198.58726501464844,198.58726501464844
2025-02-15 02:35:00+00:00,198.5858154296875,198.6226043701172,198.5858154296875,198.6226043701172
2025-02-15 02:40:00+00:00,198.74818420410156,198.81455993652344,198.74818420410156,198.81455993652344
2025-02-15 02:45:00+00:00,198.9282989501953,198.99530029296875,198.9282989501953,198.99530029296875
2025-02-15 02:50:00+00:00,199.01168823242188,199.0775146484375,199.00518798828125,199.0775146484375
2025-02-15 02:55:00+00:00,199.1502227783203,199.1502227783203,199.0937957763672,199.12330627441406
2025-02-15 03:00:00+00:00,199.2243194580078,199.24769592285156,199.2243194580078,199.24769592285156
2025-02-15 03:05:00+00:00,199.33653259277344,199.62713623046875,199.33653259277344,199.62713623046875
2025-02-15 03:10:00+00:00,199.8541259765625,199.8541259765625,199.654296875,199.654296875
2025-02-15 03:15:00+00:00,199.6759490966797,199.6759490966797,199.47384643554688,199.47384643554688
